,TN,FP,TP,FN
1270,179355,1148,5809,10680
1290,196600,0,0,392
1291,184833,3385,5276,3498
1295,57344,138699,894,55
1301,184257,6928,4935,1385
1302,116421,1256,49647,29668
1304,191221,5771,0,0
1309,191676,0,0,5316
1311,192886,0,0,4106
1318,130451,58537,8989,3119
1327,154615,2363,0,0
1333,188867,7941,128,56
1339,169917,27074,1,0
1345,154525,17434,990,1984
1348,195028,0,0,1964
1352,196894,0,0,98
1355,162705,3699,2255,6274
1357,263169,0,0,0
1359,184330,0,0,12662
1368,190985,0,0,4981
1369,177082,7518,9200,3192
1370,193556,440,385,2611
1375,196992,0,0,0
1379,154257,398,12826,7452
1382,196992,0,0,0
1385,185483,8101,2275,1133
1387,196992,0,0,0
1389,188230,7371,1353,38
1395,190218,6774,0,0
1397,196992,0,0,0
1400,105268,24940,60002,6782
1401,180015,3273,7344,6360
1404,171765,1468,7123,16636
1406,194070,1286,1189,447
1411,179960,1011,477,15544
1416,194407,2585,0,0
1417,188715,6723,119,1435
1432,196992,0,0,0
1434,109176,7,19600,46150
1439,181797,8250,6574,371
1446,184167,0,0,0
