,TN,FP,TP,FN
834,171351,454,10795,14392
837,152188,2261,13248,7749
843,196992,0,0,0
859,183519,222,7353,5898
860,196992,0,0,0
862,192120,3366,1381,125
868,189908,97,4537,2450
875,174933,0,0,0
877,149624,3158,31376,12834
878,171224,319,1925,1465
900,191765,2406,2552,269
910,159123,108,30165,7596
916,196120,0,0,872
918,196992,0,0,0
919,174420,0,0,0
930,196992,0,0,0
937,140725,673,43147,12447
947,196262,0,0,730
951,157491,0,0,0
953,196992,0,0,0
955,196992,0,0,0
956,196992,0,0,0
960,196992,0,0,0
971,165623,458,30168,743
977,196380,0,0,612
1004,196992,0,0,0
1014,196479,0,0,0
1028,193132,1725,1897,238
1030,196992,0,0,0
1032,194588,2315,19,70
1037,196992,0,0,0
1040,185524,37,6898,4533
1045,175446,0,0,0
1048,187640,4904,3319,1129
1052,196992,0,0,0
1059,184139,0,0,12853
1063,196992,0,0,0
1065,132940,5867,45790,12395
1073,170711,470,2633,1119
1074,196992,0,0,0
1076,223553,400,3014,805
1078,155853,10,37326,3803
1081,171724,3386,19595,2287
1088,174188,1930,18489,2385
1092,203661,0,0,0
1106,161127,344,33222,2299
1107,160877,1785,19183,15147
1112,192550,1117,1342,1983
1121,158925,1264,32359,4444
1125,196992,0,0,0
1130,175959,0,0,0
1143,169255,2994,23052,20672
1165,176455,0,0,17
1170,194540,274,1296,882
1180,71489,833,72719,46821
1182,177239,196,15483,4074
1186,143827,2362,44447,6356
1189,196992,0,0,0
1197,155701,1735,33464,6092
1206,196992,0,0,0
1227,174933,0,0,0
1229,194649,275,913,1155
1231,174933,0,0,0
1261,144812,1860,40560,9760
1268,196992,0,0,0
1270,181387,1375,5582,8648
1290,196992,0,0,0
1291,186380,51,8610,1951
1295,51328,372,139221,6071
1301,180218,2512,9351,5424
1302,136754,1997,48906,9335
1304,190756,2183,3588,465
1309,191444,0,0,5548
1311,196992,0,0,0
1318,128673,487,67039,4897
1327,152250,125,2238,2365
1333,187021,6207,1862,1902
1339,154827,12039,15036,15090
1345,153188,1513,16911,3321
1348,196992,0,0,0
1352,196286,0,0,706
1355,157797,1570,4384,11182
1357,262875,0,0,294
1359,196991,0,0,1
1368,195966,0,0,0
1369,173966,1622,15096,6308
1370,195295,438,387,872
1375,196760,0,0,232
1379,155415,124,13100,6294
1382,196992,0,0,0
1385,184844,0,10376,1772
1387,196678,0,0,314
1389,183714,483,8241,4554
1395,187530,458,6316,2688
1397,196930,0,0,62
1400,104891,2271,82671,7159
1401,181230,1082,9535,5145
1404,180170,3136,5455,8231
1406,190586,190,2285,3931
1411,195504,1488,0,0
1416,194347,2505,80,60
1417,187883,1190,5652,2267
1432,194109,0,0,2883
1434,140551,2226,17381,14775
1439,179727,2636,12188,2441
1446,184001,0,0,166
