,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,method,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,mu_1_unbalanced,mu_2_unbalanced,mu_balanced,non_consensus_px,std,unbalanced_agents,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
35,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Weighted Mean - 5x5 Conv Entropy,,,,,0.4,0.75,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
36,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Weighted Mean - Mean Entropy,,,,,0.4,0.75,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
37,0.007501176510909765,0.6,0.003777777777777777,300.0,0.0,0.0,0.0,0.0,0.003777777777777777,0.0037505882554548825,0.3,0.0018888888888888885,300.0,Weighted Mean - Pixelwise Entropy,,,,,0.4,0.75,0.6,300.0,0.01,2,0.007501176510909765,0.6,0.003777777777777777,300.0
38,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Majority Voting,,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
39,0.5048977166707094,1.0,0.33822222222222226,300.0,0.0,0.0,0.0,0.0,0.33822222222222226,0.2524488583353547,0.5,0.16911111111111113,300.0,Maximum Proposal,,,,,0.4,0.9,0.6,300.0,0.01,2,0.5048977166707094,1.0,0.33822222222222226,300.0
40,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Mean Proposal,,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
41,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Negotiation - 3x3 Conv Entropy,,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
42,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Negotiation - 3x3 Conv Entropy (Mean-Weighted),,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
43,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Negotiation - 3x3 Conv Entropy (Weighted),,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
44,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Negotiation - 5x5 Conv Entropy,,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
45,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Negotiation - 5x5 Conv Entropy (Mean-Weighted),,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
46,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Negotiation - 5x5 Conv Entropy (Weighted),,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
47,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Negotiation - Mean Entropy,,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
48,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Negotiation - Mean Entropy (Mean-Weighted),,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
49,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Negotiation - Mean Entropy (Weighted),,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
50,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Negotiation - Pixelwise Entropy,,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
51,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Negotiation - Pixelwise Entropy (Mean-Weighted),,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
52,0.007059675407157005,0.5666666666666667,0.0035555555555555553,300.0,0.0,0.0,0.0,0.0,0.0035555555555555553,0.0035298377035785024,0.2833333333333333,0.0017777777777777776,300.0,Negotiation - Pixelwise Entropy (Weighted),,,,,0.4,0.9,0.6,300.0,0.01,2,0.007059675407157005,0.5666666666666667,0.0035555555555555553,300.0
53,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Weighted Mean - 3x3 Conv Entropy,,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
54,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Weighted Mean - 5x5 Conv Entropy,,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
55,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Weighted Mean - Mean Entropy,,,,,0.4,0.9,0.6,300.0,0.01,2,0.0,0.0,0.0,300.0
56,0.005520993013692692,0.5333333333333333,0.0027777777777777775,300.0,0.0,0.0,0.0,0.0,0.0027777777777777775,0.002760496506846346,0.26666666666666666,0.0013888888888888887,300.0,Weighted Mean - Pixelwise Entropy,,,,,0.4,0.9,0.6,300.0,0.01,2,0.005520993013692692,0.5333333333333333,0.0027777777777777775,300.0
57,0.8005226329535425,1.0,0.668191812678842,228.16666666666666,0.0,0.0,0.0,0.0,0.668191812678842,0.40026131647677127,0.5,0.334095906339421,228.16666666666666,Majority Voting,,,,,0.5,0.6,0.6,228.16666666666666,0.01,2,0.8005226329535425,1.0,0.668191812678842,228.16666666666666
58,1.0,1.0,1.0,228.16666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,228.16666666666666,Maximum Proposal,1.0,1.0,1.0,228.16666666666666,0.5,0.6,0.6,228.16666666666666,0.01,2,1.0,1.0,1.0,228.16666666666666
59,1.0,1.0,1.0,228.16666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,228.16666666666666,Mean Proposal,1.0,1.0,1.0,228.16666666666666,0.5,0.6,0.6,228.16666666666666,0.01,2,1.0,1.0,1.0,228.16666666666666
60,1.0,1.0,1.0,228.16666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,228.16666666666666,Negotiation - 3x3 Conv Entropy,1.0,1.0,1.0,228.16666666666666,0.5,0.6,0.6,228.16666666666666,0.01,2,1.0,1.0,1.0,228.16666666666666
61,1.0,1.0,1.0,228.16666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,228.16666666666666,Negotiation - 3x3 Conv Entropy (Mean-Weighted),1.0,1.0,1.0,228.16666666666666,0.5,0.6,0.6,228.16666666666666,0.01,2,1.0,1.0,1.0,228.16666666666666
62,1.0,1.0,1.0,228.16666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,228.16666666666666,Negotiation - 3x3 Conv Entropy (Weighted),1.0,1.0,1.0,228.16666666666666,0.5,0.6,0.6,228.16666666666666,0.01,2,1.0,1.0,1.0,228.16666666666666
63,1.0,1.0,1.0,228.16666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,228.16666666666666,Negotiation - 5x5 Conv Entropy,1.0,1.0,1.0,228.16666666666666,0.5,0.6,0.6,228.16666666666666,0.01,2,1.0,1.0,1.0,228.16666666666666
64,1.0,1.0,1.0,228.16666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,228.16666666666666,Negotiation - 5x5 Conv Entropy (Mean-Weighted),1.0,1.0,1.0,228.16666666666666,0.5,0.6,0.6,228.16666666666666,0.01,2,1.0,1.0,1.0,228.16666666666666
65,1.0,1.0,1.0,228.16666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,228.16666666666666,Negotiation - 5x5 Conv Entropy (Weighted),1.0,1.0,1.0,228.16666666666666,0.5,0.6,0.6,228.16666666666666,0.01,2,1.0,1.0,1.0,228.16666666666666
66,1.0,1.0,1.0,228.16666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,228.16666666666666,Negotiation - Mean Entropy,1.0,1.0,1.0,228.16666666666666,0.5,0.6,0.6,228.16666666666666,0.01,2,1.0,1.0,1.0,228.16666666666666
67,1.0,1.0,1.0,228.16666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,228.16666666666666,Negotiation - Mean Entropy (Mean-Weighted),1.0,1.0,1.0,228.16666666666666,0.5,0.6,0.6,228.16666666666666,0.01,2,1.0,1.0,1.0,228.16666666666666
68,1.0,1.0,1.0,228.16666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,228.16666666666666,Negotiation - Mean Entropy (Weighted),1.0,1.0,1.0,228.16666666666666,0.5,0.6,0.6,228.16666666666666,0.01,2,1.0,1.0,1.0,228.16666666666666
69,1.0,1.0,1.0,228.16666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,228.16666666666666,Negotiation - Pixelwise Entropy,1.0,1.0,1.0,228.16666666666666,0.5,0.6,0.6,228.16666666666666,0.01,2,1.0,1.0,1.0,228.16666666666666
70,1.0,1.0,1.0,228.16666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,228.16666666666666,Negotiation - Pixelwise Entropy (Mean-Weighted),1.0,1.0,1.0,228.16666666666666,0.5,0.6,0.6,228.16666666666666,0.01,2,1.0,1.0,1.0,228.16666666666666
71,1.0,1.0,1.0,228.16666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,228.16666666666666,Negotiation - Pixelwise Entropy (Weighted),1.0,1.0,1.0,228.16666666666666,0.5,0.6,0.6,228.16666666666666,0.01,2,1.0,1.0,1.0,228.16666666666666
72,1.0,1.0,1.0,228.16666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,228.16666666666666,Weighted Mean - 3x3 Conv Entropy,1.0,1.0,1.0,228.16666666666666,0.5,0.6,0.6,228.16666666666666,0.01,2,1.0,1.0,1.0,228.16666666666666
73,1.0,1.0,1.0,228.16666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,228.16666666666666,Weighted Mean - 5x5 Conv Entropy,1.0,1.0,1.0,228.16666666666666,0.5,0.6,0.6,228.16666666666666,0.01,2,1.0,1.0,1.0,228.16666666666666
74,1.0,1.0,1.0,228.16666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,228.16666666666666,Weighted Mean - Mean Entropy,1.0,1.0,1.0,228.16666666666666,0.5,0.6,0.6,228.16666666666666,0.01,2,1.0,1.0,1.0,228.16666666666666
75,1.0,1.0,1.0,228.16666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,228.16666666666666,Weighted Mean - Pixelwise Entropy,1.0,1.0,1.0,228.16666666666666,0.5,0.6,0.6,228.16666666666666,0.01,2,1.0,1.0,1.0,228.16666666666666
76,0.7921957393223844,1.0,0.6565300570799605,223.13333333333333,0.0,0.0,0.0,0.0,0.6565300570799605,0.3960978696611922,0.5,0.32826502853998024,223.13333333333333,Majority Voting,,,,,0.5,0.75,0.6,223.13333333333333,0.01,2,0.7921957393223844,1.0,0.6565300570799605,223.13333333333333
77,1.0,1.0,1.0,223.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.13333333333333,Maximum Proposal,1.0,1.0,1.0,223.13333333333333,0.5,0.75,0.6,223.13333333333333,0.01,2,1.0,1.0,1.0,223.13333333333333
78,1.0,1.0,1.0,223.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.13333333333333,Mean Proposal,1.0,1.0,1.0,223.13333333333333,0.5,0.75,0.6,223.13333333333333,0.01,2,1.0,1.0,1.0,223.13333333333333
79,1.0,1.0,1.0,223.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.13333333333333,Negotiation - 3x3 Conv Entropy,1.0,1.0,1.0,223.13333333333333,0.5,0.75,0.6,223.13333333333333,0.01,2,1.0,1.0,1.0,223.13333333333333
80,1.0,1.0,1.0,223.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.13333333333333,Negotiation - 3x3 Conv Entropy (Mean-Weighted),1.0,1.0,1.0,223.13333333333333,0.5,0.75,0.6,223.13333333333333,0.01,2,1.0,1.0,1.0,223.13333333333333
81,1.0,1.0,1.0,223.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.13333333333333,Negotiation - 3x3 Conv Entropy (Weighted),1.0,1.0,1.0,223.13333333333333,0.5,0.75,0.6,223.13333333333333,0.01,2,1.0,1.0,1.0,223.13333333333333
82,1.0,1.0,1.0,223.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.13333333333333,Negotiation - 5x5 Conv Entropy,1.0,1.0,1.0,223.13333333333333,0.5,0.75,0.6,223.13333333333333,0.01,2,1.0,1.0,1.0,223.13333333333333
83,1.0,1.0,1.0,223.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.13333333333333,Negotiation - 5x5 Conv Entropy (Mean-Weighted),1.0,1.0,1.0,223.13333333333333,0.5,0.75,0.6,223.13333333333333,0.01,2,1.0,1.0,1.0,223.13333333333333
84,0.9998494832996114,1.0,0.9996996448503298,223.13333333333333,0.0,0.0,0.0,0.0,0.9954946727549467,0.4999247416498057,0.5,0.4998498224251649,223.13333333333333,Negotiation - 5x5 Conv Entropy (Weighted),1.0,1.0,1.0,223.21428571428572,0.5,0.75,0.6,223.13333333333333,0.01,2,0.9998494832996114,1.0,0.9996996448503298,223.13333333333333
85,1.0,1.0,1.0,223.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.13333333333333,Negotiation - Mean Entropy,1.0,1.0,1.0,223.13333333333333,0.5,0.75,0.6,223.13333333333333,0.01,2,1.0,1.0,1.0,223.13333333333333
86,0.9979762457541279,1.0,0.995967860908378,223.13333333333333,0.0,0.0,0.0,0.0,0.9936334645921757,0.49898812287706396,0.5,0.497983930454189,223.13333333333333,Negotiation - Mean Entropy (Mean-Weighted),1.0,1.0,1.0,220.27272727272728,0.5,0.75,0.6,223.13333333333333,0.01,2,0.9979762457541279,1.0,0.995967860908378,223.13333333333333
87,0.9979762457541279,1.0,0.995967860908378,223.13333333333333,0.0,0.0,0.0,0.0,0.9936334645921757,0.49898812287706396,0.5,0.497983930454189,223.13333333333333,Negotiation - Mean Entropy (Weighted),1.0,1.0,1.0,220.27272727272728,0.5,0.75,0.6,223.13333333333333,0.01,2,0.9979762457541279,1.0,0.995967860908378,223.13333333333333
88,1.0,1.0,1.0,223.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.13333333333333,Negotiation - Pixelwise Entropy,1.0,1.0,1.0,223.13333333333333,0.5,0.75,0.6,223.13333333333333,0.01,2,1.0,1.0,1.0,223.13333333333333
89,0.9991815573896191,1.0,0.9983674165543694,223.13333333333333,0.0,0.0,0.0,0.0,0.9951022496631083,0.49959077869480956,0.5,0.4991837082771847,223.13333333333333,Negotiation - Pixelwise Entropy (Mean-Weighted),1.0,1.0,1.0,222.4,0.5,0.75,0.6,223.13333333333333,0.01,2,0.9991815573896191,1.0,0.9983674165543694,223.13333333333333
90,1.0,1.0,1.0,223.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.13333333333333,Negotiation - Pixelwise Entropy (Weighted),1.0,1.0,1.0,223.13333333333333,0.5,0.75,0.6,223.13333333333333,0.01,2,1.0,1.0,1.0,223.13333333333333
91,1.0,1.0,1.0,223.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.13333333333333,Weighted Mean - 3x3 Conv Entropy,1.0,1.0,1.0,223.13333333333333,0.5,0.75,0.6,223.13333333333333,0.01,2,1.0,1.0,1.0,223.13333333333333
92,0.9999237223493516,1.0,0.9998477929984779,223.13333333333333,0.0,0.0,0.0,0.0,0.9954337899543378,0.4999618611746758,0.5,0.49992389649923896,223.13333333333333,Weighted Mean - 5x5 Conv Entropy,1.0,1.0,1.0,223.27586206896552,0.5,0.75,0.6,223.13333333333333,0.01,2,0.9999237223493516,1.0,0.9998477929984779,223.13333333333333
93,0.9988780173401762,1.0,0.9977630088847005,223.13333333333333,0.0,0.0,0.0,0.0,0.9944075222117511,0.4994390086700881,0.5,0.49888150444235024,223.13333333333333,Weighted Mean - Mean Entropy,1.0,1.0,1.0,223.33333333333334,0.5,0.75,0.6,223.13333333333333,0.01,2,0.9988780173401762,1.0,0.9977630088847005,223.13333333333333
94,1.0,1.0,1.0,223.13333333333333,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.13333333333333,Weighted Mean - Pixelwise Entropy,1.0,1.0,1.0,223.13333333333333,0.5,0.75,0.6,223.13333333333333,0.01,2,1.0,1.0,1.0,223.13333333333333
95,0.800088816552169,1.0,0.6673697318498388,223.66666666666666,0.0,0.0,0.0,0.0,0.6673697318498388,0.4000444082760845,0.5,0.3336848659249194,223.66666666666666,Majority Voting,,,,,0.5,0.9,0.6,223.66666666666666,0.01,2,0.800088816552169,1.0,0.6673697318498388,223.66666666666666
96,1.0,1.0,1.0,223.66666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.66666666666666,Maximum Proposal,1.0,1.0,1.0,223.66666666666666,0.5,0.9,0.6,223.66666666666666,0.01,2,1.0,1.0,1.0,223.66666666666666
97,1.0,1.0,1.0,223.66666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.66666666666666,Mean Proposal,1.0,1.0,1.0,223.66666666666666,0.5,0.9,0.6,223.66666666666666,0.01,2,1.0,1.0,1.0,223.66666666666666
98,1.0,1.0,1.0,223.66666666666666,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.66666666666666,Negotiation - 3x3 Conv Entropy,1.0,1.0,1.0,223.66666666666666,0.5,0.9,0.6,223.66666666666666,0.01,2,1.0,1.0,1.0,223.66666666666666
99,0.9926072845496127,1.0,0.9853707706013731,223.66666666666666,0.0,0.0,0.0,0.0,0.9843258256443284,0.49630364227480633,0.5,0.49268538530068656,223.66666666666666,Negotiation - 3x3 Conv Entropy (Mean-Weighted),1.0,1.0,1.0,225.0,0.5,0.9,0.6,223.66666666666666,0.01,2,0.9926072845496127,1.0,0.9853707706013731,223.66666666666666
